delivery_id,driver_id,delivery_distance_meters,delivery_status
69556676,8434,1058,DELIVERED
69555500,16307,1150,DELIVERED
69554956,10294,2345,DELIVERED
69551245,726,868,DELIVERED
69553515,25575,2520,DELIVERED
69555200,15050,2097,DELIVERED
69555202,16307,1278,DELIVERED
69555395,19667,2086,DELIVERED
69552597,10061,1300,DELIVERED
69556417,14887,819,DELIVERED
69557575,8378,3725,DELIVERED
69560953,4536,1700,DELIVERED
69557562,29077,1259,DELIVERED
69558171,4347,237,DELIVERED
69554691,29506,1909,DELIVERED
69559154,29077,2079,DELIVERED
69551762,1064,2975,DELIVERED
69553563,16939,3142,DELIVERED
69557902,8133,2917,DELIVERED
69552679,29506,1588,DELIVERED
69554958,148,1940,DELIVERED
69557968,5796,405,DELIVERED
69558393,1943,353,DELIVERED
69553679,23558,1644,DELIVERED
69550768,7716,2096,DELIVERED
69553516,726,868,DELIVERED
69555642,10832,351,DELIVERED
69558377,26511,2500,DELIVERED
69557512,9509,1045,DELIVERED
69556425,26075,3534,DELIVERED
69120515,378,3167,DELIVERED
69555743,22423,4454,DELIVERED
69559584,2354,2261,DELIVERED
69558329,2837,2033,DELIVERED
69551802,,738,DELIVERED
69553098,14666,1664,DELIVERED
69556348,17864,3666,DELIVERED
69555925,,1591,CANCELLED
69559180,12975,2345,DELIVERED
69559587,378,4273,DELIVERED
69552354,26879,2688,DELIVERED
69556442,14053,191,DELIVERED
69560833,27736,1593,DELIVERED
69557618,17832,1024,DELIVERED
69553861,6952,464,DELIVERED
69559943,28562,5399,DELIVERED
69555733,5403,1283,DELIVERED
69558940,8338,2249,DELIVERED
69554191,5868,1106,DELIVERED
69558936,7773,1632,DELIVERED
69559729,651,2291,DELIVERED
69535683,25041,1379,DELIVERED
69555602,16350,1890,DELIVERED
69556300,,1144,DELIVERED
69558148,15086,1982,DELIVERED
69555643,6161,4831,DELIVERED
69559231,14859,2364,DELIVERED
69560778,18754,779,DELIVERED
69560227,3753,1360,DELIVERED
69558938,7767,2447,DELIVERED
69560098,2355,985,DELIVERED
69560125,27122,3887,DELIVERED
69559656,26442,431,DELIVERED
69561598,17703,831,DELIVERED
69559375,9908,5361,DELIVERED
69560458,5171,1727,DELIVERED
69557092,27219,2444,DELIVERED
69559718,7468,3905,DELIVERED
69558478,494,2558,DELIVERED
69559197,8009,729,DELIVERED
69558796,16180,83,DELIVERED
69560732,13416,2701,DELIVERED
69559150,526,5298,DELIVERED
69561485,8592,735,DELIVERED
69563543,7249,806,DELIVERED
69556842,28755,2047,DELIVERED
69557796,26233,4049,DELIVERED
69560344,446,2680,DELIVERED
69560127,11432,21,DELIVERED
69559959,26233,4191,DELIVERED
69563465,,6866530,DELIVERED
69559519,29271,4500,DELIVERED
69560258,10378,3302,DELIVERED
69561043,5435,4087,DELIVERED
69560148,9794,2673,DELIVERED
69557088,7468,3305,DELIVERED
69560963,9211,1753,DELIVERED
69559043,3478,427,DELIVERED
69559961,358,2066,DELIVERED
69561011,18178,2874,DELIVERED
69563006,18178,2400,DELIVERED
69558585,,2316,CANCELLED
69558298,14805,760,DELIVERED
69562201,5364,1940,DELIVERED
69561887,10927,5255,DELIVERED
69559717,15528,737,DELIVERED
69563082,5274,1484,DELIVERED
69562826,30299,1360,DELIVERED
69559719,3753,1202,DELIVERED
69562118,1482,3073,DELIVERED
69562524,5796,614,DELIVERED
69560170,9827,313,DELIVERED
69561687,31288,1336,DELIVERED
69560403,12893,4899,DELIVERED
69564276,5796,1207,DELIVERED
69560412,731,2426,DELIVERED
69561873,31950,5569,DELIVERED
69562277,6140,2473,DELIVERED
69563611,1943,1384,DELIVERED
69563630,1943,1154,DELIVERED
69560820,11432,758,DELIVERED
69564207,31950,6297,DELIVERED
69559592,26536,2128,DELIVERED
69556303,24209,2663,DELIVERED
69560966,26536,2235,DELIVERED
69561041,7108,2226,DELIVERED
69558979,26332,984,DELIVERED
69561937,13043,1958,DELIVERED
69560221,17537,933,DELIVERED
69555843,27639,975,DELIVERED
69561179,1829,2941,DELIVERED
69553351,15061,2020,DELIVERED
69560642,26319,4568,DELIVERED
69559018,2703,2367,DELIVERED
69562425,3405,1003,DELIVERED
69558202,14110,4639,DELIVERED
69558895,11857,3596,DELIVERED
69559020,25618,1589,DELIVERED
69556591,27711,1383,DELIVERED
69562661,16832,916,DELIVERED
69563743,26507,4103,DELIVERED
69563161,12041,2968,DELIVERED
69561685,10341,4593,DELIVERED
69562834,12041,2221,DELIVERED
69558121,1419,4431,DELIVERED
69561791,975,2425,DELIVERED
69564941,298,553,DELIVERED
69563682,27602,1483,DELIVERED
69561183,7397,536,DELIVERED
69560776,15898,2046,DELIVERED
69562393,12079,741,DELIVERED
69559114,196,1912,DELIVERED
69563402,29966,2304,DELIVERED
69564279,7930,3991,DELIVERED
69562346,15898,147,DELIVERED
69562204,31495,6977,DELIVERED
69565693,20552,156,DELIVERED
69556300,7930,1144,DELIVERED
69558001,14702,4558,DELIVERED
69565089,14887,864,DELIVERED
69561559,7108,1255,DELIVERED
69559993,387,3144,DELIVERED
69565883,387,3114,DELIVERED
69565573,28516,1490,DELIVERED
69562779,2722,1263,DELIVERED
69562525,1855,2981,DELIVERED
69561556,639,3159,DELIVERED
69562878,6687,1017,DELIVERED
69564932,8302,918,DELIVERED
69553875,491,1397,DELIVERED
69563478,27122,4090,DELIVERED
69567991,5058,836,DELIVERED
69559809,20973,1824,DELIVERED
69564423,22217,457,DELIVERED
69558318,24326,3035,DELIVERED
69566034,5447,1757,DELIVERED
69565017,975,1890,DELIVERED
69563511,29038,2329,DELIVERED
69563079,13879,3085,DELIVERED
69557935,26467,4837,DELIVERED
69563222,21154,803,DELIVERED
69563680,13356,582,DELIVERED
69563403,24933,1567,DELIVERED
69567512,16917,2228,DELIVERED
69566303,20500,2459,DELIVERED
69561180,2354,3686,DELIVERED
69563407,3559,3517,DELIVERED
69567837,16917,3030,DELIVERED
69549637,509,477,DELIVERED
69566211,28598,2828,DELIVERED
69564792,27953,2566,DELIVERED
69563895,19667,1643,DELIVERED
69565930,9222,6403,DELIVERED
69561040,29555,961,DELIVERED
69565177,14887,238,DELIVERED
69562208,31434,7725,DELIVERED
69564428,12062,1710,DELIVERED
69563554,13043,2234,DELIVERED
69567619,596,4294,DELIVERED
69559898,17035,1811,DELIVERED
69567526,14136,3005,DELIVERED
69570205,23900,1077,DELIVERED
69566344,4567,1161,DELIVERED
69563552,29257,890,DELIVERED
69560683,17760,686,DELIVERED
69568938,18177,1134,DELIVERED
69566837,19586,1197,DELIVERED
69565322,11475,994,DELIVERED
69568846,26511,2034,DELIVERED
69565060,7385,2954,DELIVERED
69570268,15086,6037,DELIVERED
69565556,7562,2993,DELIVERED
69548922,26750,5069,DELIVERED
69567274,14314,2363,DELIVERED
69567132,19696,2151,DELIVERED
69572216,874,2356,DELIVERED
69566112,24088,2036,DELIVERED
69562664,25719,1379,DELIVERED
69565682,23842,2660,DELIVERED
69566911,10824,1371,DELIVERED
69560475,27154,2154,DELIVERED
69565742,7033,2604,DELIVERED
69566384,21708,1784,DELIVERED
69567321,18754,1136,DELIVERED
69567076,7754,2199,DELIVERED
69562871,23093,2303,DELIVERED
69568269,17457,174,DELIVERED
69565694,18754,1257,DELIVERED
69567515,202,403,DELIVERED
69564573,4536,987,DELIVERED
69566075,17035,2402,DELIVERED
69562027,26805,4824,DELIVERED
69565447,6675,1586,DELIVERED
69565560,28041,1458,DELIVERED
69571292,29256,158,DELIVERED
69569477,28173,486,DELIVERED
69563733,13043,3988,DELIVERED
69567982,19696,579,DELIVERED
69571270,9211,1620,DELIVERED
69561784,8434,3708,DELIVERED
69574146,4448,2774,DELIVERED
69567567,2519,404,DELIVERED
69570682,8434,2108,DELIVERED
69571234,23603,849,DELIVERED
69564832,6536,398,DELIVERED
69572757,12023,1312,DELIVERED
69568176,11753,1726,DELIVERED
69569244,8434,1116,DELIVERED
69569838,11753,837,DELIVERED
69572466,9996,749,DELIVERED
69570466,9509,1822,DELIVERED
69575020,,3967,CANCELLED
69570158,8378,1533,DELIVERED
69565571,15898,1620,DELIVERED
69566600,17989,3112,DELIVERED
69564898,20552,1438,DELIVERED
69568674,10019,2116,DELIVERED
69574386,612,2217,DELIVERED
69573469,612,2335,DELIVERED
69568788,8338,2165,DELIVERED
69569498,7799,1891,DELIVERED
69568889,8338,1904,DELIVERED
69569162,5528,1504,DELIVERED
69569720,12516,5707,DELIVERED
69567513,13322,1923,DELIVERED
69569992,5171,6769,DELIVERED
69572908,23455,533,DELIVERED
69572919,26910,140,DELIVERED
69572305,789,5361,DELIVERED
69574197,23219,866,DELIVERED
69567133,7396,4617,DELIVERED
69567692,14805,1565,DELIVERED
69571345,17537,1562,DELIVERED
69572075,23784,732,DELIVERED
69572911,510,1865,DELIVERED
69572415,14805,6669,DELIVERED
69569216,9043,2109,DELIVERED
69571770,4694,3629,DELIVERED
69565990,9182,487,DELIVERED
69575399,5796,1258,DELIVERED
69574845,1943,426,DELIVERED
69564378,7549,2312,DELIVERED
69570765,7549,6029,DELIVERED
69573998,2703,6526,DELIVERED
69569396,6131,2194,DELIVERED
69572685,5796,450,DELIVERED
69572831,29865,2636,DELIVERED
69568389,6045,6102,DELIVERED
69569774,5606,4100,DELIVERED
69569387,5607,3779,DELIVERED
69571132,28516,939,DELIVERED
69574392,25575,1798,DELIVERED
69573547,458,620,DELIVERED
69572688,28072,1757,DELIVERED
69577200,380,1852,DELIVERED
69573742,22345,2545,DELIVERED
69561962,31482,2399,DELIVERED
69571136,10685,4479,DELIVERED
69579617,,3557,CANCELLED
69576667,12663,605,DELIVERED
69577024,8769,918,DELIVERED
69574917,5540,1055,DELIVERED
69569719,14053,351,DELIVERED
69573562,10636,2218,DELIVERED
69575273,10636,4672,DELIVERED
69565824,14053,147,DELIVERED
69573246,14316,1095,DELIVERED
69574023,7716,5490,DELIVERED
69574869,29464,3017,DELIVERED
69577252,9693,1184,DELIVERED
69571463,9182,1085,DELIVERED
69577851,27385,2521,DELIVERED
69568852,9391,4376,DELIVERED
69573705,1173,3677,DELIVERED
69571134,7638,2227,DELIVERED
69578011,30449,2789,DELIVERED
69574836,367,2992,DELIVERED
69571129,24130,4598,DELIVERED
69577012,2354,4038,DELIVERED
69571609,24130,4520,DELIVERED
69571564,9584,1132,DELIVERED
69574772,9315,1549,DELIVERED
69573243,6790,1217,DELIVERED
69575770,21923,1203,DELIVERED
69575081,25689,1043,DELIVERED
69565089,15528,864,DELIVERED
69572741,,5300,CANCELLED
69574686,26189,5626,DELIVERED
69573083,7468,2966,DELIVERED
69578576,8970,350,DELIVERED
69566058,26278,2292,DELIVERED
69567413,24949,1415,DELIVERED
69574078,7468,3280,DELIVERED
69574331,15231,2767,DELIVERED
69569259,2061,1007,DELIVERED
69574838,29557,2276,DELIVERED
69568100,26669,794,DELIVERED
69562393,16832,741,DELIVERED
69572218,446,3624,DELIVERED
69574316,22345,2129,DELIVERED
69573423,6755,807,DELIVERED
69573886,5308,1036,DELIVERED
69571657,11918,4790,DELIVERED
69575442,5456,2575,DELIVERED
69573012,10824,4105,DELIVERED
69577108,2490,2648,DELIVERED
69577782,2490,2667,DELIVERED
69571781,26911,416,DELIVERED
69571635,8592,855,DELIVERED
69573717,655,3052,DELIVERED
69578247,5037,2132,DELIVERED
69571718,11895,3430,DELIVERED
69575851,28096,729,DELIVERED
69578578,10372,1141,DELIVERED
69579746,7930,1144,DELIVERED
69576450,24377,2980,DELIVERED
69576414,26609,1747,DELIVERED
69579179,32241,3317,DELIVERED
69578823,29624,951,DELIVERED
69579435,27602,1812,DELIVERED
69576982,14859,1836,DELIVERED
69576101,426,189,DELIVERED
69577646,10061,2142,DELIVERED
69575358,7249,851,DELIVERED
69577209,6161,2167,DELIVERED
69575886,14887,349,DELIVERED
69577042,8840,304,DELIVERED
69576930,16165,1641,DELIVERED
69574840,17832,426,DELIVERED
69573826,13416,2354,DELIVERED
69574882,8276,4056,DELIVERED
69577150,217,2389,DELIVERED
69573884,5364,962,DELIVERED
69577640,10824,1904,DELIVERED
69579387,29966,2574,DELIVERED
69576927,3834,637,DELIVERED
69565650,30299,2783,DELIVERED
69577148,12077,1788,DELIVERED
69573178,25993,3090,DELIVERED
69579002,22423,4063,DELIVERED
69575311,25651,1710,DELIVERED
69575775,10294,2587,DELIVERED
69575255,9827,1399,DELIVERED
69581190,26010,319,DELIVERED
69577412,8302,539,DELIVERED
69578688,29966,2558,DELIVERED
69579424,28341,2078,DELIVERED
69582183,19085,367,DELIVERED
69580460,26237,4132,DELIVERED
69580568,25021,2100,DELIVERED
69577092,12081,944,DELIVERED
69577856,27682,5176,DELIVERED
69579290,12062,2407,DELIVERED
69576815,26661,949,DELIVERED
69579998,6952,1368,DELIVERED
69578987,21519,2949,DELIVERED
69580106,32251,1856,DELIVERED
69581028,32251,1077,DELIVERED
69579936,10294,2586,DELIVERED
69577339,839,1281,DELIVERED
69576878,20973,648,DELIVERED
69582563,19667,776,DELIVERED
69577852,6536,271,DELIVERED
69572492,26343,3355,DELIVERED
69580683,32263,477,DELIVERED
69580942,6952,1758,DELIVERED
69579890,27682,2146,DELIVERED
69581838,387,2617,DELIVERED
69581718,596,2727,DELIVERED
69581163,5868,1363,DELIVERED
69578027,5349,3651,DELIVERED
69580995,7235,367,DELIVERED
69579324,26520,3416,DELIVERED
69583213,23900,1501,DELIVERED
69583111,32188,838,DELIVERED
69575311,7930,1710,DELIVERED
69579745,7930,2499,DELIVERED
69576028,23219,369,DELIVERED
69581972,32188,1305,DELIVERED
69580569,17703,1152,DELIVERED
69580893,9517,157,DELIVERED
69581027,13356,1409,DELIVERED
69577850,18607,4221,DELIVERED
69579545,29496,1263,DELIVERED
69582449,726,1774,DELIVERED
69578683,15834,4606,DELIVERED
69581189,18178,2355,DELIVERED
69581723,9517,805,DELIVERED
69571563,357,3921,DELIVERED
69573827,15061,4021,DELIVERED
69583407,7773,1095,DELIVERED
69568714,975,2563,DELIVERED
69577968,10378,2775,DELIVERED
69585589,28297,1472,DELIVERED
69577279,14511,3317,DELIVERED
69580372,1759,1145,DELIVERED
69579317,410,1315,DELIVERED
69577274,20973,899,DELIVERED
69581146,29458,1667,DELIVERED
69577044,2722,1545,DELIVERED
69574807,23777,1434,DELIVERED
69580636,23670,3857,DELIVERED
69560779,,3387,CANCELLED
69569718,17760,1325,DELIVERED
69582569,24728,1277,DELIVERED
69580695,5447,1959,DELIVERED
69582266,19696,705,DELIVERED
69583857,30158,2538,DELIVERED
69585078,,3322,CANCELLED
69581619,13401,2692,DELIVERED
69585868,20552,967,DELIVERED
69582089,23842,3745,DELIVERED
69578974,7638,2608,DELIVERED
69581485,7562,2443,DELIVERED
69584292,25954,1567,DELIVERED
69580892,24887,1441,DELIVERED
69571343,511,2007,DELIVERED
69582233,29077,925,DELIVERED
69586188,11615,969,DELIVERED
69579823,15120,3837,DELIVERED
69581727,5128,5288,DELIVERED
69582230,17864,2650,DELIVERED
69579063,28414,4170,DELIVERED
69579692,6144,3438,DELIVERED
69581724,31642,2092,DELIVERED
69571409,22369,4996,DELIVERED
69577345,8009,917,DELIVERED
69585494,20248,1808,DELIVERED
69582205,16939,2524,DELIVERED
69586053,28880,461,DELIVERED
69586088,31642,2123,DELIVERED
69573453,11466,2147,DELIVERED
69584313,1064,2003,DELIVERED
69581973,22439,1317,DELIVERED
69583785,202,534,DELIVERED
69580282,5435,2638,DELIVERED
69584933,29077,2181,DELIVERED
69583410,14792,631,DELIVERED
69545722,,9532,DELIVERED
69577857,29060,3427,DELIVERED
69581832,25618,529,DELIVERED
69583218,2061,503,DELIVERED
69582057,15915,329,DELIVERED
69582173,7549,2896,DELIVERED
69581833,28169,487,DELIVERED
69579118,14757,2577,DELIVERED
69585958,19967,449,DELIVERED
69556775,31046,9810,DELIVERED
69581827,2355,2645,DELIVERED
69584385,23789,2266,DELIVERED
69583307,6536,780,DELIVERED
69584386,30561,4524,DELIVERED
69586037,28565,3964,DELIVERED
69583946,28169,3952,DELIVERED
69585042,14792,1698,DELIVERED
69586800,29555,1969,DELIVERED
69574808,28668,2671,DELIVERED
69587602,22455,953,DELIVERED
69582567,202,1597,DELIVERED
69579693,23274,4592,DELIVERED
69585993,22439,1984,DELIVERED
69575310,1032,5224,DELIVERED
69582122,6687,194,DELIVERED
69574689,26911,795,DELIVERED
69586050,8970,928,DELIVERED
69586922,27736,2587,DELIVERED
69586693,27294,2116,DELIVERED
69581329,5435,2186,DELIVERED
69588484,356,2434,DELIVERED
69584783,2355,2880,DELIVERED
69581930,26879,3829,DELIVERED
69583364,8009,482,DELIVERED
69588752,9827,1446,DELIVERED
69573598,23855,2227,DELIVERED
69585371,343,957,DELIVERED
69585925,26536,4888,DELIVERED
69589320,18754,835,DELIVERED
69585994,16350,2226,DELIVERED
69586160,28415,3433,DELIVERED
69589570,24326,3669,DELIVERED
69588606,14666,4095,DELIVERED
69586287,8338,406,DELIVERED
69588882,2354,1625,DELIVERED
69586040,18715,1129,DELIVERED
69577836,357,2595,DELIVERED
69587962,7799,1412,DELIVERED
69575081,5402,1043,DELIVERED
69588849,15528,1788,DELIVERED
69587510,6131,1186,DELIVERED
69577043,14314,5520,DELIVERED
69588916,24434,5820,DELIVERED
69588963,27219,2395,DELIVERED
69564941,10824,553,DELIVERED
69587029,14701,4159,DELIVERED
69586104,27551,734,DELIVERED
69578678,217,2963,DELIVERED
69589536,13043,1756,DELIVERED
69586556,509,1618,DELIVERED
69591670,29038,2440,DELIVERED
69588634,6140,2660,DELIVERED
69587297,3559,2992,DELIVERED
69588707,343,1480,DELIVERED
69582645,313,2425,DELIVERED
69590848,7896,2516,DELIVERED
69586831,1855,2750,DELIVERED
69586293,12516,3710,DELIVERED
69588631,5528,1162,DELIVERED
69593168,6657,2498,DELIVERED
69588989,28025,4859,DELIVERED
69585092,27639,1712,DELIVERED
69592257,5528,1343,DELIVERED
69580106,23523,1856,DELIVERED
69582087,15233,3699,DELIVERED
69591203,21768,1725,DELIVERED
69563547,,667,CANCELLED
69589422,196,439,DELIVERED
69593286,28173,6495,DELIVERED
69592304,26467,1397,DELIVERED
69593550,13453,2628,DELIVERED
69588099,313,2642,DELIVERED
69589503,16917,954,DELIVERED
69592048,17035,4585,DELIVERED
69593143,4076,269,DELIVERED
69590866,29979,4274,DELIVERED
69588059,2156,3043,DELIVERED
69589908,3287,314,DELIVERED
69593494,15086,2353,DELIVERED
69593192,11432,1052,DELIVERED
69590788,15898,2440,DELIVERED
69550125,26669,673,DELIVERED
69593712,31482,2322,DELIVERED
69592532,4076,1310,DELIVERED
69580917,28668,3557,DELIVERED
69594028,6536,1156,DELIVERED
69590589,5030,2124,DELIVERED
69594466,2703,2270,DELIVERED
69589217,26189,1038,DELIVERED
69594508,17457,4093,DELIVERED
69592535,6624,1552,DELIVERED
69589288,10824,2717,DELIVERED
69594339,,1648,CANCELLED
69595110,5364,997,DELIVERED
69594502,14053,880,DELIVERED
69591897,5274,1122,DELIVERED
69594525,1113,2513,DELIVERED
69593105,12663,1746,DELIVERED
69588881,2156,1086,DELIVERED
69593252,26251,3634,DELIVERED
69590629,9211,473,DELIVERED
69594075,11172,1020,DELIVERED
69596098,24550,4039,DELIVERED
69594844,4347,1511,DELIVERED
69593305,22345,1325,DELIVERED
69594437,10927,3680,DELIVERED
69581190,26010,319,DELIVERED
69595582,19969,3291,DELIVERED
69577621,7033,8941,DELIVERED
69580892,9211,1441,DELIVERED
69589748,7767,1788,DELIVERED
69594804,22266,3888,DELIVERED
69542564,14136,683,DELIVERED
69459372,7754,1116,DELIVERED
69579925,12023,1814,DELIVERED
69587964,196,1367,DELIVERED
69593285,19967,1395,DELIVERED
69596949,5800,1959,DELIVERED
69598038,9600,1082,DELIVERED
69596843,19696,486,DELIVERED
69594077,31288,1191,DELIVERED
69545731,15834,9192,DELIVERED
69597202,5052,3350,DELIVERED
69597543,380,2466,DELIVERED
69563340,,5279,DELIVERED
69596781,7773,1699,DELIVERED
69549944,10978,1405,DELIVERED
69593829,10019,732,DELIVERED
69592982,2519,499,DELIVERED
69598515,9996,149,DELIVERED
69594572,140,2631,DELIVERED
69595163,655,561,DELIVERED
69563340,22345,5279,DELIVERED
69501582,,396,CANCELLED
69597760,16165,729,DELIVERED
69597019,2000,2984,DELIVERED
69597644,10066,1044,DELIVERED
69595973,22423,1422,DELIVERED
69579692,7562,3438,DELIVERED
69584783,12663,2880,DELIVERED
69594338,27810,1025,DELIVERED
69597958,17660,523,DELIVERED
69592432,29686,1081,DELIVERED
69597490,1203,868,DELIVERED
69599866,430,1066,DELIVERED
69597642,25719,620,DELIVERED
69592239,25041,2879,DELIVERED
69600058,13322,2017,DELIVERED
69593828,9693,1186,DELIVERED
69598956,18033,1204,DELIVERED
69600516,9391,2740,DELIVERED
69600342,17703,1814,DELIVERED
69598335,12663,199,DELIVERED
69598366,12663,674,DELIVERED
69601224,25592,4243,DELIVERED
69599937,30561,3330,DELIVERED
69599312,27551,5962,DELIVERED
69598344,28414,6145,DELIVERED
69580635,17760,4058,DELIVERED
69596288,539,3508,DELIVERED
69585575,6172,4409,DELIVERED
69599936,7451,622,DELIVERED
69597098,14334,3115,DELIVERED
69594364,26911,778,DELIVERED
69601276,5868,1717,DELIVERED
69594889,7549,1184,DELIVERED
69600421,25719,344,DELIVERED
69600983,28100,1854,DELIVERED
69600963,18748,421,DELIVERED
69586516,25689,6428,DELIVERED
69600996,8840,4163,DELIVERED
69600673,12077,733,DELIVERED
69600043,29271,1163,DELIVERED
69599356,21923,828,DELIVERED
69600438,28296,3506,DELIVERED
